recommend,sentiment_analysis,item_id,year
True,2,232090.0,2015
False,0,271590.0,2015
True,1,440.0,2013
True,1,213670.0,2015
True,2,221100.0,2014
True,2,440.0,2015
True,2,65980.0,2015
True,2,233720.0,2014
True,2,212680.0,2014
True,2,1250.0,2014
True,2,57690.0,2014
False,0,8870.0,2014
True,2,206190.0,2014
False,0,226700.0,2014
True,2,206420.0,2014
True,1,25000.0,2014
True,2,4000.0,2014
True,2,440.0,2013
False,1,236390.0,2014
True,2,4000.0,2014
True,2,233450.0,2014
True,2,230410.0,2013
True,2,730.0,2013
True,1,221640.0,2015
True,2,222900.0,2014
True,2,91310.0,2014
True,2,730.0,2014
True,2,224760.0,2013
True,2,218230.0,2013
True,2,440.0,2014
True,2,200210.0,2014
True,2,440.0,2014
False,1,252490.0,2015
True,2,730.0,2014
True,2,730.0,2015
True,2,440.0,2014
True,1,440.0,2013
True,2,206500.0,2013
False,2,346110.0,2015
True,2,409160.0,2015
True,0,304050.0,2015
False,1,283290.0,2014
True,1,266070.0,2014
True,1,440.0,2014
True,1,4000.0,2013
True,2,374570.0,2015
True,2,99900.0,2013
True,2,203160.0,2014
True,1,219740.0,2015
True,1,550.0,2014
True,2,730.0,2014
True,1,4000.0,2015
True,2,730.0,2015
True,2,319630.0,2015
True,2,252490.0,2014
True,2,206420.0,2014
True,2,265930.0,2014
True,2,24200.0,2013
False,0,234310.0,2014
True,1,200260.0,2015
True,2,250500.0,2014
True,2,72850.0,2013
True,2,440.0,2015
True,1,291550.0,2015
True,1,570.0,2014
False,0,364050.0,2015
True,1,10180.0,2015
True,1,4000.0,2014
True,1,219640.0,2014
True,2,362890.0,2015
True,2,220780.0,2014
True,2,232810.0,2013
True,2,72850.0,2013
True,2,322330.0,2015
True,1,64000.0,2014
True,1,233450.0,2014
True,2,3720.0,2013
True,2,730.0,2014
True,2,209870.0,2014
True,2,570.0,2014
True,1,251570.0,2014
False,0,299860.0,2014
True,2,8980.0,2014
True,2,49520.0,2014
True,1,203810.0,2014
True,2,4000.0,2014
True,2,207610.0,2013
True,2,221100.0,2014
True,2,238430.0,2014
True,2,1250.0,2014
False,0,271590.0,2015
True,2,200260.0,2013
True,2,8190.0,2013
True,2,304930.0,2015
True,2,72850.0,2013
True,2,49520.0,2014
True,1,261030.0,2013
True,1,49600.0,2014
False,2,209160.0,2013
False,2,211820.0,2013
True,2,219640.0,2014
True,2,263440.0,2014
True,2,304930.0,2014
False,1,241930.0,2014
True,2,113200.0,2014
True,2,274920.0,2014
True,2,200210.0,2014
True,2,4000.0,2014
True,2,72850.0,2014
True,2,218620.0,2014
True,2,440.0,2015
True,1,304930.0,2015
True,2,730.0,2015
False,1,252490.0,2015
False,1,250420.0,2013
False,1,224260.0,2015
True,2,730.0,2015
True,2,730.0,2014
True,2,218620.0,2014
True,2,72850.0,2014
True,2,440.0,2015
True,2,730.0,2014
True,2,211820.0,2014
True,2,440.0,2015
True,2,243870.0,2014
True,2,211820.0,2014
True,1,232810.0,2014
True,2,72850.0,2014
True,2,730.0,2015
True,1,730.0,2014
True,2,570.0,2014
True,2,440.0,2014
True,2,207610.0,2014
True,2,238090.0,2015
True,2,239140.0,2015
True,2,247730.0,2014
True,2,202170.0,2014
True,2,72850.0,2013
True,1,440.0,2014
True,2,440.0,2014
True,2,105600.0,2013
True,1,226700.0,2015
True,2,550.0,2013
True,1,570.0,2014
True,2,219150.0,2015
True,0,440.0,2013
True,2,262410.0,2014
True,2,282440.0,2015
False,2,209650.0,2015
True,2,55230.0,2014
True,1,440.0,2012
True,0,224260.0,2013
True,2,3730.0,2014
True,0,440.0,2014
True,2,6020.0,2014
True,2,247910.0,2014
True,2,209000.0,2014
True,1,8870.0,2013
True,2,4000.0,2014
True,2,440.0,2013
True,1,570.0,2013
True,2,218620.0,2014
True,2,17520.0,2015
True,2,730.0,2015
True,2,4000.0,2014
True,2,570.0,2014
True,0,318430.0,2015
True,0,219640.0,2014
True,2,236390.0,2013
True,1,440.0,2015
True,0,250900.0,2015
True,2,22380.0,2014
True,2,440.0,2014
True,1,440.0,2014
True,2,215470.0,2013
True,2,440.0,2012
True,2,440.0,2015
False,0,265930.0,2015
True,2,224260.0,2014
True,1,253430.0,2014
True,1,248410.0,2014
True,1,238170.0,2014
False,1,96200.0,2014
False,1,285580.0,2014
False,1,271640.0,2014
True,0,224260.0,2013
True,1,391460.0,2015
True,2,208090.0,2015
True,2,304930.0,2014
True,0,304050.0,2015
True,1,105600.0,2015
True,2,243870.0,2014
True,1,550.0,2014
True,2,224260.0,2014
True,2,227700.0,2014
True,2,233450.0,2015
True,0,570.0,2014
True,2,4000.0,2014
True,2,730.0,2015
True,1,440.0,2014
True,1,70000.0,2013
True,1,219740.0,2015
True,1,216250.0,2013
True,2,440.0,2015
True,1,224260.0,2013
True,2,49520.0,2014
False,0,218640.0,2014
True,2,113200.0,2014
True,2,4000.0,2014
True,2,265930.0,2014
True,2,250900.0,2014
True,2,24200.0,2013
True,2,237310.0,2015
True,2,358150.0,2015
True,1,204360.0,2014
False,2,12210.0,2014
False,2,226700.0,2014
True,2,227100.0,2014
True,1,440.0,2014
True,2,113020.0,2014
True,2,224260.0,2013
True,2,440.0,2014
True,2,304930.0,2015
True,2,221100.0,2014
True,1,730.0,2014
True,2,4000.0,2014
True,2,339800.0,2015
True,2,113200.0,2014
True,0,113020.0,2014
True,1,223710.0,2014
True,0,221910.0,2014
True,0,220.0,2014
True,2,620.0,2014
True,0,440.0,2013
True,1,72850.0,2014
True,0,440.0,2014
True,1,72850.0,2014
True,1,252490.0,2014
True,2,377160.0,2015
True,2,227300.0,2014
True,2,201830.0,2013
True,0,440.0,2014
True,2,49540.0,2013
True,1,301520.0,2015
True,2,570.0,2014
True,2,285160.0,2015
True,2,71340.0,2015
True,2,238460.0,2015
True,2,550.0,2013
True,2,204360.0,2015
True,2,400.0,2014
True,1,4000.0,2014
True,2,40800.0,2015
True,2,440.0,2014
False,0,12210.0,2014
False,2,20.0,2015
True,1,440.0,2014
True,2,205950.0,2015
True,2,440.0,2013
True,1,230410.0,2015
True,2,203160.0,2013
False,2,327890.0,2015
True,1,4000.0,2014
True,0,238460.0,2014
True,2,208090.0,2014
True,2,221100.0,2014
True,2,304050.0,2015
True,2,211820.0,2013
True,2,22330.0,2015
True,2,105600.0,2014
True,2,570.0,2014
True,2,730.0,2014
True,0,211820.0,2015
True,2,301520.0,2014
True,2,230410.0,2015
False,2,4000.0,2015
True,2,550.0,2014
True,2,113200.0,2014
True,0,401920.0,2015
True,2,250900.0,2015
True,2,221100.0,2014
True,2,33930.0,2014
True,2,265630.0,2014
True,1,218680.0,2014
True,2,218620.0,2015
True,2,107100.0,2013
True,2,239820.0,2015
True,2,287980.0,2015
True,2,265930.0,2015
True,2,211820.0,2015
True,2,105600.0,2014
True,2,241930.0,2015
True,2,4000.0,2013
True,2,570.0,2014
True,2,55230.0,2014
True,2,202970.0,2014
True,2,8930.0,2014
True,1,8930.0,2014
True,2,401920.0,2015
True,2,620.0,2013
True,1,440.0,2014
True,1,243870.0,2014
True,1,51100.0,2014
True,2,241320.0,2014
True,2,31270.0,2013
True,2,440.0,2013
True,1,550.0,2013
True,2,243280.0,2014
True,2,234710.0,2013
True,2,204360.0,2013
True,2,206420.0,2014
True,2,440.0,2013
True,2,216150.0,2013
True,2,301520.0,2014
True,2,440.0,2013
True,0,440.0,2013
True,1,312150.0,2014
True,2,4000.0,2015
True,1,202170.0,2013
True,2,440.0,2014
True,2,233700.0,2015
True,1,233450.0,2015
False,1,301520.0,2015
True,2,224260.0,2014
True,2,221910.0,2014
True,2,4000.0,2014
True,2,346900.0,2015
True,2,245620.0,2015
True,2,224760.0,2015
True,2,221380.0,2015
True,2,440.0,2014
True,2,207610.0,2013
True,1,440.0,2014
True,0,218620.0,2014
True,1,222980.0,2015
True,1,730.0,2014
False,2,21000.0,2014
True,2,218230.0,2014
True,2,4000.0,2014
True,2,49520.0,2014
True,2,298520.0,2014
True,0,4000.0,2013
True,2,49520.0,2013
True,1,730.0,2015
True,2,8870.0,2015
True,1,109400.0,2013
True,2,208090.0,2014
False,2,298240.0,2015
True,0,730.0,2015
True,2,24960.0,2014
True,2,440.0,2013
True,2,237110.0,2015
True,2,49520.0,2014
True,2,32500.0,2014
True,2,440.0,2014
True,2,4000.0,2014
True,2,4000.0,2013
True,2,220160.0,2013
True,2,251570.0,2014
True,2,252490.0,2014
True,2,4000.0,2013
True,2,440.0,2014
True,1,244850.0,2014
True,2,113420.0,2014
True,2,230410.0,2013
True,2,4000.0,2015
True,2,730.0,2014
True,2,282070.0,2014
True,2,4000.0,2013
False,2,200210.0,2013
True,0,8190.0,2013
True,2,72850.0,2013
True,2,72850.0,2014
True,2,218620.0,2014
True,2,286160.0,2015
True,2,113200.0,2014
True,2,234670.0,2014
True,2,440.0,2014
True,1,730.0,2014
True,2,234530.0,2014
True,1,440.0,2013
True,2,250400.0,2015
True,0,218620.0,2015
True,1,302830.0,2014
True,2,39000.0,2014
True,2,730.0,2014
True,2,107410.0,2014
True,2,221100.0,2014
True,0,202970.0,2014
True,1,570.0,2014
True,1,70000.0,2014
True,2,730.0,2014
True,1,206500.0,2013
True,2,319450.0,2014
False,1,224540.0,2015
False,0,220160.0,2015
True,1,244730.0,2015
False,2,221380.0,2015
True,2,285820.0,2015
True,0,263760.0,2015
True,1,218230.0,2013
True,2,230410.0,2014
True,2,249870.0,2013
True,2,730.0,2013
True,1,230410.0,2015
True,1,248570.0,2015
True,1,304930.0,2014
True,0,113420.0,2014
True,2,105600.0,2014
False,2,730.0,2015
False,0,21100.0,2014
True,2,271500.0,2014
True,2,107410.0,2014
True,2,34830.0,2014
True,1,440.0,2014
True,2,7940.0,2014
True,2,10180.0,2013
True,2,730.0,2014
True,1,440.0,2014
True,1,570.0,2014
True,1,304930.0,2015
True,2,268240.0,2014
True,2,570.0,2014
True,1,440.0,2014
True,1,206500.0,2014
True,2,32470.0,2015
True,0,4000.0,2014
True,1,204300.0,2014
True,1,230410.0,2014
True,0,570.0,2014
True,2,205100.0,2014
True,1,730.0,2013
True,1,304930.0,2015
True,0,620.0,2015
True,0,550.0,2014
True,2,224260.0,2013
True,2,304930.0,2015
False,0,221100.0,2014
True,2,214490.0,2014
True,2,107100.0,2014
True,2,233470.0,2014
True,1,570.0,2014
True,2,204100.0,2013
True,0,310370.0,2015
True,2,304930.0,2014
True,2,233470.0,2014
True,2,293780.0,2015
True,2,223710.0,2015
True,1,630.0,2015
True,2,730.0,2015
True,1,268420.0,2014
True,2,202970.0,2014
True,2,209650.0,2015
True,2,72850.0,2014
True,0,440.0,2014
True,1,730.0,2015
True,2,200260.0,2014
True,2,208650.0,2015
True,1,9900.0,2014
True,2,304930.0,2014
True,2,35720.0,2014
True,1,730.0,2013
True,1,440.0,2013
True,1,209870.0,2013
True,1,236390.0,2013
True,2,440.0,2014
True,0,4000.0,2015
True,2,105600.0,2014
True,2,200710.0,2014
True,0,440.0,2014
True,0,204300.0,2014
True,2,221100.0,2014
False,1,253710.0,2015
True,2,301520.0,2015
True,2,42910.0,2014
True,2,570.0,2014
True,1,248570.0,2014
True,2,4000.0,2014
True,2,570.0,2014
True,2,204360.0,2014
True,2,230410.0,2014
True,2,440.0,2013
True,0,1250.0,2014
True,2,4000.0,2014
True,1,239070.0,2014
True,2,570.0,2014
True,2,12120.0,2014
False,0,313120.0,2015
True,2,204360.0,2015
True,1,730.0,2014
False,0,209160.0,2015
True,2,224260.0,2014
False,0,440.0,2013
True,2,204880.0,2014
True,2,234670.0,2014
True,2,8930.0,2014
True,1,223470.0,2014
True,1,440.0,2013
True,2,207610.0,2013
True,2,225140.0,2014
True,1,730.0,2014
True,1,4000.0,2013
True,2,63380.0,2014
True,2,400.0,2014
True,2,550.0,2014
True,1,730.0,2015
True,2,10090.0,2014
True,1,211820.0,2013
True,1,400.0,2013
True,1,204300.0,2013
True,2,219740.0,2013
True,2,440.0,2014
True,1,250600.0,2014
True,1,239820.0,2014
True,1,440.0,2013
False,0,364450.0,2015
True,2,3483.0,2013
True,2,318430.0,2015
True,0,234670.0,2015
True,2,4000.0,2014
True,2,205350.0,2015
True,0,4000.0,2015
True,2,304930.0,2014
True,1,271590.0,2015
True,1,42680.0,2015
True,2,22380.0,2015
True,2,210770.0,2014
True,2,248820.0,2014
True,0,224260.0,2014
True,1,440.0,2014
True,0,250500.0,2014
True,2,236090.0,2014
True,1,48800.0,2014
True,2,221100.0,2014
True,2,230410.0,2014
True,2,440.0,2015
False,2,323500.0,2015
True,1,200260.0,2015
True,1,550.0,2014
True,2,630.0,2013
True,2,223470.0,2014
True,1,206210.0,2014
True,1,24240.0,2014
True,1,219640.0,2014
True,2,102700.0,2013
True,2,239660.0,2013
True,2,242720.0,2014
True,2,10090.0,2014
True,2,1250.0,2013
True,0,440.0,2014
False,2,301520.0,2015
True,2,227940.0,2015
True,2,42700.0,2014
True,0,550.0,2014
True,2,47890.0,2014
True,2,239820.0,2013
True,2,440.0,2013
True,2,333930.0,2015
True,2,304930.0,2015
True,2,730.0,2015
True,1,224760.0,2014
True,0,219740.0,2014
True,2,219640.0,2014
True,2,440.0,2014
True,2,288470.0,2015
False,1,271590.0,2015
False,1,208090.0,2015
True,2,730.0,2015
True,2,304930.0,2014
True,0,570.0,2014
False,0,49520.0,2014
True,0,221100.0,2014
True,0,17570.0,2014
True,2,72850.0,2014
True,1,247830.0,2014
True,1,240.0,2013
True,0,212680.0,2015
True,2,259720.0,2015
True,2,4000.0,2014
True,0,440.0,2014
True,1,221100.0,2013
True,2,247730.0,2014
True,2,440.0,2014
True,1,440.0,2014
False,0,218310.0,2014
True,2,234310.0,2014
True,2,570.0,2014
True,2,49520.0,2013
True,2,230410.0,2014
False,1,213650.0,2014
True,2,47790.0,2014
True,1,241640.0,2014
True,2,221640.0,2014
True,0,55230.0,2014
True,1,252950.0,2015
True,1,10180.0,2014
True,1,248570.0,2014
True,1,104900.0,2014
True,1,230410.0,2015
True,2,209000.0,2013
True,2,203160.0,2013
True,2,570.0,2013
True,2,252490.0,2014
True,2,440.0,2014
True,0,265930.0,2015
True,2,4000.0,2015
True,0,322170.0,2015
True,0,730.0,2014
True,0,220820.0,2015
True,0,266010.0,2015
True,2,440.0,2014
True,2,221100.0,2014
True,0,261640.0,2014
True,2,99900.0,2015
True,2,230410.0,2015
True,2,285330.0,2014
True,2,221680.0,2013
True,0,440.0,2013
True,0,247730.0,2014
True,2,730.0,2015
True,0,570.0,2013
True,2,270170.0,2014
False,0,304930.0,2014
True,1,440.0,2014
False,0,227700.0,2014
False,2,218230.0,2014
True,2,230410.0,2014
True,0,224540.0,2014
True,1,252490.0,2014
True,2,322330.0,2015
True,2,34030.0,2014
True,0,17510.0,2013
True,2,440.0,2014
True,1,72850.0,2014
True,2,440.0,2014
True,2,730.0,2014
False,2,238960.0,2015
True,2,20530.0,2013
False,2,223710.0,2014
True,2,224260.0,2013
True,2,57300.0,2013
True,0,17500.0,2013
True,2,35450.0,2013
True,2,295110.0,2015
True,2,730.0,2015
True,2,323370.0,2015
True,0,440.0,2014
True,2,221100.0,2014
True,2,209080.0,2014
True,2,265630.0,2014
True,2,219640.0,2013
True,2,218470.0,2014
True,2,8870.0,2014
False,0,226700.0,2014
True,2,218230.0,2014
True,2,24240.0,2014
True,2,209000.0,2013
False,2,242760.0,2014
True,1,730.0,2014
True,1,550.0,2013
False,1,13560.0,2014
True,2,250420.0,2013
True,0,233250.0,2014
True,2,317440.0,2014
True,1,298600.0,2014
True,2,1840.0,2014
True,2,49520.0,2015
True,2,214630.0,2013
True,2,440.0,2015
True,0,255480.0,2013
True,2,236390.0,2014
True,2,440.0,2013
True,2,240.0,2013
True,2,212180.0,2013
True,2,440.0,2013
True,0,255520.0,2013
True,2,233130.0,2013
True,2,550.0,2014
False,2,236390.0,2015
True,1,4000.0,2013
True,2,24240.0,2013
True,2,252490.0,2014
True,2,550.0,2015
True,2,218620.0,2014
True,2,244850.0,2015
True,1,209870.0,2014
True,2,440.0,2013
True,2,243870.0,2014
True,2,251570.0,2014
False,0,370100.0,2015
True,2,346110.0,2015
False,0,393420.0,2015
True,0,313120.0,2015
True,2,224260.0,2014
True,2,440.0,2014
True,2,440.0,2014
True,2,440.0,2014
True,1,24240.0,2013
True,1,730.0,2013
True,1,550.0,2013
True,2,219640.0,2014
True,0,230410.0,2015
False,1,13510.0,2014
True,2,218620.0,2015
True,0,24960.0,2014
True,1,730.0,2015
False,2,311730.0,2015
True,1,304930.0,2014
False,1,226700.0,2015
True,2,221260.0,2015
True,1,440.0,2014
True,2,252490.0,2013
True,2,313340.0,2014
False,0,204080.0,2015
False,2,33930.0,2015
True,2,230410.0,2015
True,1,291480.0,2015
True,2,208090.0,2015
True,2,304930.0,2014
True,2,99900.0,2014
True,2,304050.0,2015
True,1,224260.0,2014
True,2,440.0,2013
True,1,304930.0,2014
True,2,220.0,2014
True,2,4000.0,2013
True,1,220860.0,2013
True,2,49520.0,2015
True,2,1250.0,2014
True,0,206500.0,2014
True,1,317360.0,2014
True,1,206210.0,2014
True,2,51100.0,2014
True,1,218230.0,2014
True,2,208090.0,2014
True,2,219740.0,2014
True,2,346110.0,2015
True,1,230410.0,2014
True,0,423880.0,2015
True,2,730.0,2015
True,2,11610.0,2014
False,0,255070.0,2014
False,0,265300.0,2014
True,2,265550.0,2014
True,2,104900.0,2014
True,1,242720.0,2014
True,2,24200.0,2013
True,1,221100.0,2014
True,1,107410.0,2013
True,1,296470.0,2014
True,0,440.0,2014
True,0,207570.0,2014
True,2,203160.0,2013
True,2,218230.0,2013
True,1,304930.0,2014
True,2,4000.0,2015
True,2,385770.0,2015
True,2,218620.0,2015
True,2,730.0,2015
True,2,252490.0,2014
True,2,293500.0,2014
True,2,304930.0,2014
True,2,620.0,2014
True,0,4000.0,2015
False,2,321060.0,2015
True,0,211820.0,2014
True,2,48700.0,2014
True,2,440.0,2013
True,2,4000.0,2014
True,2,207230.0,2015
True,2,440.0,2014
True,1,201790.0,2014
True,2,323370.0,2015
True,2,222940.0,2015
True,2,333600.0,2015
True,2,4000.0,2015
True,2,570.0,2015
True,2,238460.0,2014
True,2,264380.0,2014
True,2,55230.0,2013
True,2,242760.0,2015
False,0,298630.0,2015
True,2,8930.0,2014
True,2,231430.0,2014
True,2,65980.0,2015
True,0,440.0,2013
True,0,252490.0,2014
True,2,440.0,2013
True,1,219740.0,2014
True,2,17390.0,2014
True,2,304930.0,2014
True,2,330710.0,2014
True,2,440.0,2013
True,0,218620.0,2014
True,2,440.0,2014
True,1,550.0,2013
True,2,219740.0,2014
True,0,550.0,2014
True,2,4000.0,2014
True,2,440.0,2014
True,1,224540.0,2014
True,1,72850.0,2015
True,1,260230.0,2014
True,1,304930.0,2014
True,1,440.0,2015
True,1,730.0,2015
True,2,24240.0,2014
True,1,730.0,2014
True,2,440.0,2014
True,1,550.0,2013
True,2,24240.0,2013
False,0,24960.0,2014
False,0,570.0,2015
True,2,242760.0,2014
True,2,218620.0,2014
False,2,219640.0,2013
False,1,730.0,2013
True,2,48000.0,2013
True,1,39120.0,2014
True,2,8190.0,2015
True,2,440.0,2014
True,1,252490.0,2014
True,0,221100.0,2014
True,1,4000.0,2013
True,1,240.0,2014
True,1,730.0,2014
True,2,332800.0,2015
True,2,234670.0,2014
False,0,250420.0,2015
True,2,4000.0,2015
True,1,218620.0,2015
True,2,570.0,2015
True,1,312990.0,2014
True,0,212070.0,2014
True,2,440.0,2013
True,1,105600.0,2014
True,1,252490.0,2013
True,1,24860.0,2013
True,1,240.0,2013
True,2,218230.0,2013
True,2,440.0,2013
True,2,49520.0,2013
True,1,4000.0,2014
True,2,550.0,2014
True,1,257750.0,2013
True,2,220200.0,2015
True,1,252490.0,2014
True,2,109400.0,2014
True,1,440.0,2014
True,2,440.0,2015
True,2,440.0,2014
True,1,218130.0,2014
True,2,440.0,2014
True,1,220.0,2015
True,2,440.0,2015
True,2,208090.0,2014
True,2,730.0,2014
True,2,440.0,2014
True,0,570.0,2013
True,2,212180.0,2013
True,2,440.0,2014
True,2,319510.0,2014
True,2,202970.0,2015
True,0,42680.0,2015
True,2,730.0,2015
True,2,332800.0,2014
True,2,4000.0,2014
True,0,570.0,2014
True,1,730.0,2013
True,1,274940.0,2015
True,1,282350.0,2015
True,2,288470.0,2014
True,2,254440.0,2014
True,2,63380.0,2014
True,2,238090.0,2014
True,2,312750.0,2014
True,0,243870.0,2014
True,1,205100.0,2015
True,2,630.0,2014
True,1,440.0,2013
True,2,221100.0,2014
True,2,313120.0,2015
True,2,4000.0,2014
True,1,242760.0,2014
True,1,12120.0,2014
True,1,222900.0,2014
True,1,440.0,2014
True,2,440.0,2015
True,1,229950.0,2013
True,1,35450.0,2013
True,1,4920.0,2013
True,1,570.0,2013
True,1,404480.0,2015
True,2,24240.0,2014
True,2,304930.0,2014
True,1,245550.0,2014
True,2,570.0,2014
True,2,730.0,2014
True,1,4000.0,2013
False,0,730.0,2014
True,2,440.0,2013
True,2,226700.0,2013
True,2,238170.0,2013
True,2,12120.0,2013
True,2,17500.0,2013
True,2,240.0,2013
True,2,4000.0,2013
True,2,1840.0,2013
True,2,207610.0,2013
True,2,218680.0,2013
True,2,440.0,2014
True,1,730.0,2015
True,1,8190.0,2015
True,2,233720.0,2014
True,2,440.0,2014
True,2,230410.0,2014
False,2,273110.0,2014
True,0,4000.0,2014
True,1,440.0,2014
True,1,226700.0,2013
True,0,550.0,2013
True,2,241240.0,2014
True,2,304930.0,2015
True,0,393420.0,2015
True,2,4000.0,2015
True,1,440.0,2015
True,1,440.0,2015
True,2,620.0,2014
True,0,570.0,2014
True,2,304930.0,2015
True,0,208090.0,2015
False,1,222900.0,2014
True,1,304930.0,2014
True,0,236430.0,2014
False,0,630.0,2014
True,1,550.0,2014
True,2,113200.0,2014
True,2,238960.0,2014
True,2,243870.0,2014
True,1,620.0,2014
True,2,440.0,2014
True,2,48000.0,2015
True,2,304930.0,2014
True,1,440.0,2013
False,1,214950.0,2013
True,1,8930.0,2014
False,2,96300.0,2014
True,2,8870.0,2013
True,2,113200.0,2014
True,2,219740.0,2014
True,1,24240.0,2014
True,2,265930.0,2014
True,2,105600.0,2014
True,2,304930.0,2015
True,2,301520.0,2015
True,2,259080.0,2013
True,2,304930.0,2014
True,1,440.0,2015
True,2,211820.0,2013
True,0,206420.0,2014
True,2,4000.0,2014
True,1,550.0,2013
True,1,218620.0,2014
True,1,440.0,2014
True,1,24960.0,2014
True,2,113200.0,2014
True,1,213670.0,2014
True,0,440.0,2013
True,1,218230.0,2013
True,0,240.0,2014
True,2,10500.0,2014
False,1,570.0,2014
False,1,730.0,2014
True,2,4000.0,2013
True,2,440.0,2013
True,2,70.0,2014
False,2,208650.0,2015
True,2,204360.0,2013
True,2,304930.0,2014
True,0,287700.0,2015
True,2,10090.0,2015
True,2,333930.0,2015
True,2,4000.0,2015
True,1,242720.0,2014
True,1,207230.0,2014
True,2,209080.0,2014
True,2,343330.0,2015
True,2,224420.0,2013
True,2,339800.0,2015
True,2,207230.0,2013
True,2,282070.0,2015
True,2,570.0,2015
True,2,113200.0,2014
True,2,440.0,2014
True,1,221100.0,2014
True,1,4000.0,2014
True,1,344760.0,2015
True,2,252490.0,2013
True,2,113200.0,2014
True,2,730.0,2014
True,1,265930.0,2014
True,1,252490.0,2014
True,2,50300.0,2014
True,1,55230.0,2014
False,0,226700.0,2014
True,1,4000.0,2013
True,1,440.0,2013
True,2,218620.0,2015
True,2,227300.0,2014
True,2,440.0,2015
True,2,65980.0,2015
True,2,344760.0,2015
True,2,239030.0,2014
True,2,224260.0,2014
True,2,236370.0,2014
True,0,218620.0,2015
True,0,304930.0,2014
True,2,8930.0,2015
True,1,107410.0,2014
True,2,250900.0,2014
True,2,253030.0,2014
True,2,220160.0,2013
True,2,440.0,2014
True,2,264710.0,2015
True,2,440.0,2015
True,1,253980.0,2014
True,1,730.0,2014
True,2,730.0,2015
True,1,440.0,2014
True,1,440.0,2014
True,1,304930.0,2014
True,0,570.0,2014
True,1,550.0,2014
True,2,211820.0,2014
False,1,730.0,2014
True,2,570.0,2014
True,1,51100.0,2013
True,2,225080.0,2013
True,0,274520.0,2014
True,2,211820.0,2014
True,2,440.0,2013
True,2,65930.0,2014
True,1,570.0,2014
True,0,304930.0,2015
True,2,345650.0,2015
True,1,264380.0,2015
True,1,20900.0,2014
True,2,224260.0,2014
True,2,440.0,2014
True,1,4000.0,2014
True,2,218620.0,2015
True,2,318430.0,2015
True,0,236430.0,2014
True,2,8190.0,2014
True,0,218620.0,2015
True,1,55230.0,2014
True,1,259080.0,2014
True,1,240.0,2014
True,2,570.0,2014
True,2,440.0,2013
True,2,570.0,2015
False,2,345520.0,2015
True,2,17740.0,2014
True,2,230410.0,2014
False,0,237110.0,2015
True,2,730.0,2015
True,0,295110.0,2015
True,2,440.0,2013
True,2,730.0,2014
True,1,322170.0,2015
True,2,239220.0,2015
True,2,208480.0,2014
True,1,550.0,2014
True,2,10090.0,2014
True,1,1250.0,2013
True,2,730.0,2014
True,0,377160.0,2015
True,1,17410.0,2014
True,2,440.0,2013
True,2,102600.0,2013
True,2,440.0,2013
True,2,440.0,2014
True,2,202090.0,2014
True,2,105600.0,2013
True,2,282440.0,2014
False,0,273110.0,2014
True,1,10180.0,2015
True,1,236390.0,2015
True,1,227940.0,2015
True,2,12210.0,2014
False,0,311210.0,2015
True,2,107410.0,2015
False,0,261980.0,2013
True,2,220.0,2013
True,2,263280.0,2015
True,2,99900.0,2015
True,2,440.0,2014
True,1,550.0,2013
True,2,730.0,2013
True,2,730.0,2014
True,2,252490.0,2014
False,0,72850.0,2015
True,1,105600.0,2014
True,2,253980.0,2014
True,2,304930.0,2014
True,1,222900.0,2014
True,1,220.0,2014
True,1,212800.0,2014
True,0,203140.0,2014
True,2,113420.0,2014
True,1,203160.0,2013
True,2,440.0,2013
True,2,282070.0,2015
True,0,250600.0,2015
True,2,226740.0,2013
False,2,311210.0,2015
True,2,238320.0,2014
True,1,440.0,2014
True,1,4000.0,2014
True,2,113400.0,2014
True,1,256410.0,2014
True,2,240.0,2014
False,2,242720.0,2014
True,2,291550.0,2015
True,1,4000.0,2014
True,0,257030.0,2014
True,1,730.0,2014
False,0,6550.0,2014
True,2,4000.0,2014
False,1,730.0,2015
True,2,204300.0,2014
True,2,730.0,2015
True,2,113400.0,2013
True,1,12120.0,2015
True,2,208480.0,2014
True,2,235600.0,2014
True,2,242760.0,2014
True,2,241540.0,2014
True,2,440.0,2014
True,2,252490.0,2014
True,2,221100.0,2014
True,1,440.0,2013
True,0,730.0,2014
True,2,211820.0,2014
True,0,4000.0,2015
True,1,620.0,2013
True,0,223470.0,2014
True,2,220.0,2013
True,2,203160.0,2014
False,2,383080.0,2015
True,2,22380.0,2014
True,2,55230.0,2013
True,0,204300.0,2013
True,2,440.0,2014
True,2,440.0,2014
True,2,4000.0,2014
True,2,440.0,2013
True,2,440.0,2013
True,0,209870.0,2014
True,2,730.0,2015
True,0,4000.0,2014
False,1,730.0,2014
True,1,242680.0,2015
False,0,235600.0,2014
False,2,35450.0,2014
True,2,298630.0,2014
True,0,440.0,2014
True,2,1250.0,2014
True,2,218230.0,2013
True,2,440.0,2014
False,1,247950.0,2014
True,1,570.0,2015
True,2,271590.0,2015
True,1,730.0,2014
True,1,218620.0,2014
True,1,220200.0,2015
True,1,263760.0,2014
True,0,440.0,2014
True,0,296470.0,2014
False,0,12210.0,2014
True,1,301520.0,2014
False,1,222900.0,2014
True,1,4000.0,2014
True,1,113420.0,2014
True,1,221100.0,2015
True,2,250900.0,2015
True,1,10.0,2014
True,2,218620.0,2014
True,1,221100.0,2014
True,1,354140.0,2015
