item_id,item_name,developer,sentiment_analysis
232890.0,Stronghold Crusader 2,FireFly Studios,2.0
232890.0,Stronghold Crusader 2,FireFly Studios,2.0
232890.0,Stronghold Crusader 2,FireFly Studios,0.0
232890.0,Stronghold Crusader 2,FireFly Studios,2.0
232890.0,Stronghold Crusader 2,FireFly Studios,2.0
391780.0,Uebergame,Duion,
402570.0,Atlas Reactor,Trion Worlds,2.0
18470.0,Helldorado,Spellbound,
40720.0,Samorost 2,Amanita Design,
328730.0,Letter Quest: Grimm's Journey,Bacon Bandit Games,
373970.0,Letter Quest: Grimm's Journey Remastered,Bacon Bandit Games,
411830.0,SENRAN KAGURA SHINOVI VERSUS,Tamsoft,2.0
411830.0,SENRAN KAGURA SHINOVI VERSUS,Tamsoft,2.0
439910.0,Risky Rescue,Digital Melody,
248350.0,Omegalodon,North of Earth,2.0
248350.0,Omegalodon,North of Earth,2.0
248350.0,Omegalodon,North of Earth,1.0
266170.0,Windforge,Snowed In Studios,
344230.0,Pixel Puzzles 2: Birds,DL Softworks,
388340.0,Super Hipster Lumberjack,Day Dreamer Games,
211280.0,Primal Fears,DnS Development,0.0
262550.0,Gunman Clive,Hörberg Productions,1.0
262550.0,Gunman Clive,Hörberg Productions,2.0
262550.0,Gunman Clive,Hörberg Productions,2.0
262550.0,Gunman Clive,Hörberg Productions,2.0
371970.0,Barony,Turning Wheel LLC,
283940.0,Freddi Fish and The Case of the Missing Kelp Seeds,Humongous Entertainment,2.0
283940.0,Freddi Fish and The Case of the Missing Kelp Seeds,Humongous Entertainment,1.0
284020.0,Freddi Fish and Luther's Maze Madness,Humongous Entertainment,
294540.0,Freddi Fish 3: The Case of the Stolen Conch Shell,Humongous Entertainment,2.0
294550.0,Freddi Fish 4: The Case of the Hogfish Rustlers of Briny Gulch,Humongous Entertainment,
294580.0,Freddi Fish and Luther's Water Worries,Humongous Entertainment,
1002.0,Rag Doll Kung Fu,Mark Healey,
245410.0,Wizardry 6: Bane of the Cosmic Forge,Sir-Tech,
245430.0,Wizardry 7: Crusaders of the Dark Savant,Sir-Tech,
280540.0,GhostControl Inc.,bumblebee,
200150.0,Battle Chess: Game of Kings™,"Olde Sküül,Sculptured Software",2.0
320840.0,Wings! Remastered Edition,Cinemaware,
330570.0,Noct,C3SK,1.0
330570.0,Noct,C3SK,2.0
330570.0,Noct,C3SK,0.0
330570.0,Noct,C3SK,2.0
372960.0,Robbery Bob: Man of Steal,Level Eight AB,
393920.0,Auto Dealership Tycoon,"Diggidy.net, LLC",
343270.0,Disillusions Manga Horror,StephenAllen,2.0
384300.0,CPUCores :: Maximize Your FPS,Tim Sullivan,2.0
384300.0,CPUCores :: Maximize Your FPS,Tim Sullivan,2.0
57800.0,Doc Clock: The Toasted Sandwich of Time,Stickmen Studios,
58230.0,MacGuffin's Curse,Brawsome,2.0
46260.0,Star Wolves 3: Civil War,Elite Games Team,2.0
212700.0,Party of Sin,Crankshaft Games,0.0
286140.0,Eidolon,Ice Water Games,
328920.0,F-117A Nighthawk Stealth Fighter 2.0,"MicroProse Software, Inc.",
356880.0,Eron,David Mulder,
482730.0,Football Manager 2017,Sports Interactive,
482750.0,Football Manager Touch 2017,Sports Interactive,
211900.0,Conquest of Elysium 3,Illwinter Game Design,
94304.0,The Dream Machine: Chapter 4,Cockroach Inc.,
252710.0,The Last Express Gold Edition,DotEmu,
253390.0,Hot Tin Roof: The Cat That Wore A Fedora,Glass Bottom Games,
253690.0,Tiny Brains,Spearhead Games,2.0
253690.0,Tiny Brains,Spearhead Games,2.0
237760.0,Intake,Cipher Prime Studios,0.0
269890.0,AR-K,Gato Salvaje S.L.,
270810.0,Jones On Fire,Glass Bottom Games,
271360.0,Industry Giant 2,"Fancy Bytes, Reactor",2.0
278890.0,Angvik,Alastair John Jack,
236130.0,Horizon,L3O Interactive,
279740.0,3D ParticleGen Visual FX,Reality Pump,
284790.0,Nightmares from the Deep 2: The Siren`s Call,Artifex Mundi,
284810.0,Nightmares from the Deep 3: Davy Jones,Artifex Mundi,
290490.0,The Flock,Vogelsap,1.0
291710.0,The Lost Crown,Darkling Room,
291910.0,Firefighters 2014,VIS - Visual Imagination Software,2.0
297740.0,Overruled!,Dlala Studios,
302310.0,Dungeon of Elements,Frogdice,
316660.0,Toast Time,Force Of Habit,2.0
324470.0,SinaRun,Princesseuh,
327220.0,Anna's Quest,Daedalic Entertainment,2.0
328460.0,Redline,"Accolade, Inc.",
334470.0,Adventures of Robinson Crusoe,MagicIndie,
336610.0,Outcast 1.1,Fresh3D,2.0
339190.0,Dead Synchronicity: Tomorrow Comes Today,Fictiorama Studios,2.0
339240.0,10 Years After,Rock Paper Games,
342520.0,BoxesWithGuns,"Thomas Christof,Giovanni Rotondo,Thomas S.",
342740.0,Samudai,Geek Sloth Games,2.0
349550.0,Mighty Dungeons,"Yohan Launay,Frederic Gaillard",
351240.0,Venusian Vengeance,Renegade Sector Games,
325060.0,Parallax,Toasty Games,
354040.0,Hypership Out of Control,Fun Infused Games,
358650.0,Gryphon Knight Epic,Cyber Rhino Studios,
360040.0,Our Nation's Miner,Lord Bytesworth,
370300.0,8-Bit Adventures: The Forgotten Journey Remastered Edition,Critical Games,
378830.0,The Princess' Heart,RosePortal Games,
288260.0,Conflicks - Revolutionary Space Battles,Artifice Studio,
415350.0,Shooting Stars!,Bloodirony,
418120.0,Cally's Caves 3,VDO Games,
440730.0,Survival Zombies The Inverted Evolution,Racing Bros,
444420.0,24 Hours 'til Rescue,"J. Fletcher,Michael Flynn",
209370.0,Analogue: A Hate Story,Love Conquers All Games,2.0
209370.0,Analogue: A Hate Story,Love Conquers All Games,2.0
209370.0,Analogue: A Hate Story,Love Conquers All Games,2.0
209370.0,Analogue: A Hate Story,Love Conquers All Games,0.0
209370.0,Analogue: A Hate Story,Love Conquers All Games,2.0
239700.0,Hate Plus,Love Conquers All Games,2.0
302240.0,Chernobyl Commando,Silden,
486820.0,Yellow: The Yellow Artifact,"7Config,BadDoge",
37600.0,Windosill,"Vectorpark, Inc.",2.0
73060.0,Defenders of Ardania,Most Wanted Entertainment,
253790.0,rymdkapsel,grapefrukt games,
259470.0,Particulars,SeeThrough Studios,2.0
282400.0,SuperPower 2 Steam Edition,GolemLabs,2.0
292160.0,UFO: Aftermath,Altar Interactive,
359350.0,Defunct,Freshly Squeezed,
47540.0,Puzzle Quest 2,Infinite Interactive,
321800.0,Icewind Dale: Enhanced Edition,Beamdog,
326150.0,Death Skid Marks,Studio Whisky Tango Inc.,2.0
280360.0,Interstellaria,Coldrice Games LLC,
327950.0,Sword of the Samurai,"MicroProse Software, Inc",2.0
350070.0,Environmental Station Alpha,"Arvi Teikari,Roope Mäkinen",
359400.0,Why Am I Dead At Sea,Peltast Software,
450500.0,Ace of Seafood,Nussoft,
351900.0,Pregnancy,Locomotivah,2.0
351900.0,Pregnancy,Locomotivah,2.0
329280.0,Avalon Lords: Dawn Rises,Animus Interactive Inc,
275610.0,"Warhammer 40,000: Kill Team",Nomad Games,2.0
275610.0,"Warhammer 40,000: Kill Team",Nomad Games,1.0
326670.0,Warhammer Quest,"Rodeo Games,Twistplay",0.0
326670.0,Warhammer Quest,"Rodeo Games,Twistplay",2.0
458710.0,Kingdom Rush Frontiers,Ironhide Game Studio,
292200.0,Crazy Plant Shop,Filament Games,
391720.0,Layers of Fear,Bloober Team SA,0.0
391720.0,Layers of Fear,Bloober Team SA,2.0
391720.0,Layers of Fear,Bloober Team SA,1.0
391720.0,Layers of Fear,Bloober Team SA,2.0
391720.0,Layers of Fear,Bloober Team SA,2.0
391720.0,Layers of Fear,Bloober Team SA,0.0
391720.0,Layers of Fear,Bloober Team SA,2.0
2910.0,Fleet Command,Sonalysts,
6300.0,Dreamfall: The Longest Journey,Funcom,
13000.0,Ninja Reflex: Steamworks Edition,Sanzaru Games,
20710.0,Mr. Robot,Moonpod,
38460.0,MDK 2,BioWare Corporation,2.0
38480.0,Earthworm Jim,Shiny Entertainment,0.0
38490.0,Earthworm Jim 2,Shiny Entertainment,
41600.0,Earthworm Jim 3D,VIS Interactive,1.0
3260.0,Safecracker: The Ultimate Puzzle Adventure,Kheops Studio,2.0
11190.0,Sherlock Holmes versus Jack the Ripper,Frogwares,
9800.0,Death to Spies,Haggard Games,
34410.0,Death to Spies: Moment of Truth,Haggard Games,
4520.0,Full Spectrum Warrior,Pandemic Studios,
4530.0,Full Spectrum Warrior: Ten Hammers,Pandemic Studios,
40990.0,Mafia,Illusion Softworks,
58560.0,Runaway: A Twist of Fate,Pendulo Studios,
58570.0,The Next BIG Thing,Pendulo Studios,
18070.0,The Baconing,Hothead Games,
39190.0,Dungeon Siege,Gas Powered Games,2.0
39190.0,Dungeon Siege,Gas Powered Games,1.0
205840.0,Yesterday,Pendulo Studios,
212050.0,Resonance,XII Games,
212410.0,Inversion™,Saber Interactive,2.0
227000.0,Primordia,Wormwood Studios,
229890.0,Joe Danger,Hello Games,
233370.0,The Raven - Legacy of a Master Thief,KING Art,2.0
227600.0,Castle of Illusion,"SEGA Studios Australia,Feral Interactive (Mac)",2.0
259170.0,Alone in the Dark,"Eden Games,Hydravision Entertainment",1.0
302340.0,Tex Murphy: Martian Memorandum,Access Software,
284140.0,Majestic Nights,Epiphany Games,2.0
333430.0,Sinking Island,White Birds Productions,
336060.0,Raptor: Call of The Shadows - 2015 Edition,DotEmu,
353700.0,The Deadly Tower of Monsters,ACE Team,
357320.0,Break_In,Craig Gibbs,
381780.0,80 Days,"inkle Ltd,Cape Guy Ltd",
310490.0,Crookz - The Big Heist,Skilltree Studios,
390720.0,Anarcute,Anarteam,
395850.0,Bear Simulator,Farjay.com,
397550.0,Deus Ex: Revision,Ion Storm,2.0
397550.0,Deus Ex: Revision,Ion Storm,2.0
245370.0,Etherium,Tindalos Interactive,2.0
245370.0,Etherium,Tindalos Interactive,2.0
303790.0,Faery - Legends of Avalon,Spiders Studio,
313010.0,Cities XXL,Focus Home Interactive,1.0
313010.0,Cities XXL,Focus Home Interactive,1.0
313010.0,Cities XXL,Focus Home Interactive,2.0
427820.0,Hitman GO: Definitive Edition,Square Enix Montréal,0.0
350090.0,No Pineapple Left Behind,Subaltern Games,
90200.0,Farming Simulator 2011,Giants Software,
277870.0,Diehard Dungeon,Tricktale,
351700.0,UnReal World,"Sami Maaranen (creator),Erkka Lehmus (co-designer)",2.0
57700.0,Who's That Flying?!,Mediatonic,
273070.0,The Last Federation,"Arcen Games, LLC",1.0
322190.0,SteamWorld Heist,Image &amp; Form,
369110.0,The Swindle,Size Five Games,
438140.0,Star Realms,White Wizard Games,
71000.0,Evochron Mercenary,StarWraith 3D Games LLC,2.0
296300.0,Ballistic Overkill,Aquiris Game Studio,2.0
296300.0,Ballistic Overkill,Aquiris Game Studio,0.0
436530.0,Bullshot,Gato Salvaje S.L.,
390660.0,Call of Tomsk-7,Daniel Mercier,
37500.0,Magnetis,Yullaby,
271920.0,Worlds Adrift Island Creator,Bossa Studios,
299340.0,Habitat,4gency,
299780.0,Noir Syndrome,Glass Knuckle Games,2.0
299540.0,Heroes Rise: The Prodigy,Choice of Games,2.0
299540.0,Heroes Rise: The Prodigy,Choice of Games,2.0
304290.0,Heroes Rise: The Hero Project,Choice of Games,
342560.0,Airships: Conquer the Skies,David Stark,2.0
342560.0,Airships: Conquer the Skies,David Stark,1.0
342560.0,Airships: Conquer the Skies,David Stark,2.0
348200.0,Nimble Writer,Nimble Tools,
384110.0,Pathologic Classic HD,"Ice-Pick Lodge,General Arcade",0.0
312780.0,Way of the Samurai 4,ACQUIRE Corp.,2.0
312780.0,Way of the Samurai 4,ACQUIRE Corp.,2.0
400110.0,Else Heart.Break(),"Erik Svedäng,El Huervo / Niklas Åkerblad,Tobias Sjögren,Oscar ""Ratvader"" Rydelius,Johannes Gotlén",2.0
257170.0,Rebuild 3: Gangs of Deadsville,"Northway Games,Sarah Northway",2.0
257170.0,Rebuild 3: Gangs of Deadsville,"Northway Games,Sarah Northway",2.0
285740.0,Kitty Powers' Matchmaker,Magic Notion,2.0
357290.0,Red Lake,Talentplace,
320090.0,This Starry Midnight We Make,CAVYHOUSE,
344770.0,fault - milestone two side:above,ALICE IN DISSONANCE,2.0
344770.0,fault - milestone two side:above,ALICE IN DISSONANCE,2.0
344770.0,fault - milestone two side:above,ALICE IN DISSONANCE,2.0
347830.0,Fairy Fencer F,"Idea Factory,Compile Heart",2.0
347830.0,Fairy Fencer F,"Idea Factory,Compile Heart",2.0
347830.0,Fairy Fencer F,"Idea Factory,Compile Heart",1.0
347830.0,Fairy Fencer F,"Idea Factory,Compile Heart",1.0
350310.0,BLADESTORM: Nightmare,"KOEI TECMO GAMES CO., LTD.",0.0
352780.0,An Octave Higher,Kidalang,
312790.0,Agarest: Generations of War 2,Idea Factory,
430960.0,Lucy -The Eternity She Wished For-,"Modern Visual Arts Laboratory,SEO INSEOK",
418580.0,Albert and Otto - Original Soundtrack,Nikola Kostic,
247870.0,Redshirt,The Tiniest Shark,
279160.0,Ultionus: A Tale of Petty Revenge,Last Dimension,2.0
290650.0,Time Ramesside (A New Reckoning),Panzer Gaming Studios,0.0
292620.0,Pressured,Paul Marrable,
324750.0,StuntMANIA Reloaded,Sector3 Games,
324760.0,Monster Truck Destruction,ODD Games,
345010.0,Ascent - The Space Game,Fluffy Kitten Studios,
345120.0,Vox Populi Vox Dei 2,Great Cogs,
350010.0,Time Mysteries: Inheritance - Remastered,Artifex Mundi,
354860.0,The Adventures of Tree,"NinjaISV,TigerNDV",
369040.0,Yargis - Space Melee,PlazSoft,2.0
392820.0,Wild Island Quest,NLB project,
397770.0,Meridian: Age of Invention,Mirball Games,
408440.0,Dream Factory,The Tambourine,
414580.0,Uriel's Chasm 2: את,Rail Slave Games,
366960.0,SECTOR,UD,
461890.0,NORTH,Outlands,
463920.0,Initia: Elemental Arena,Gentle Ghouls,
486360.0,Timore Inferno,Vidas Salavejus,
513930.0,J.U.R : Japan Underground Racing,JDM4iK,
527810.0,Dynamite Alex,Ryan Silberman,
457010.0,StarsOne,IllusoryWorldEntertainment,
269250.0,WORLD END ECONOMiCA episode.01,Spicy Tails,2.0
269250.0,WORLD END ECONOMiCA episode.01,Spicy Tails,1.0
281860.0,RefleX,SITER SKAIN,
283820.0,KAMUI,SITER SKAIN,
283840.0,ALLTYNEX Second,SITER SKAIN,
292480.0,Magical Battle Festa,Fly System,
326480.0,If My Heart Had Wings,MoeNovel,1.0
326480.0,If My Heart Had Wings,MoeNovel,2.0
326480.0,If My Heart Had Wings,MoeNovel,2.0
326480.0,If My Heart Had Wings,MoeNovel,1.0
326480.0,If My Heart Had Wings,MoeNovel,2.0
333220.0,Cherry Tree High I! My! Girls!,773,
290530.0,Clandestine,Logic Artists,2.0
361300.0,Mother Russia Bleeds,Le Cartel Studio,
399520.0,Comedy Quest,Trav Nash,0.0
399520.0,Comedy Quest,Trav Nash,1.0
90500.0,Guardians of Graxia,Petroglyph,
35070.0,Flora's Fruit Farm,Honeyslug,
229520.0,Dungeon Hearts,Cube Roots,
260930.0,Emergency 2014,Sixteen Tons Entertainment,
331650.0,Carmageddon TDR 2000,Torus Games,
281610.0,Homeworld: Deserts of Kharak,Blackbird Interactive,2.0
281610.0,Homeworld: Deserts of Kharak,Blackbird Interactive,1.0
281610.0,Homeworld: Deserts of Kharak,Blackbird Interactive,2.0
308173.0,Hegemony III: Clash of the Ancients,Longbow Games,
392580.0,WARSHIFT,Cyril Megem,
398170.0,Evochron Legacy,StarWraith 3D Games LLC,
419480.0,Starpoint Gemini Warlords,Little Green Men Games,
251290.0,The Legend of Heroes: Trails in the Sky SC,Nihon Falcom,2.0
200410.0,SOL: Exodus,"Bit Planet Games, LLC",
412130.0,Era of Majesty,"Alexandr Lavelin,Evgeny Shcherbakov",
47000.0,4 Elements,Playrix Entertainment,
227800.0,Retrovirus,Cadenza Interactive,0.0
209630.0,Magrunner: Dark Pulse,Frogwares,2.0
209630.0,Magrunner: Dark Pulse,Frogwares,0.0
325150.0,Run or Die,Team Flow,
332200.0,Axiom Verge,Thomas Happ Games LLC,2.0
335790.0,Words for Evil,Dylan Loney,
344740.0,CRYPTARK,Alientrap,0.0
344740.0,CRYPTARK,Alientrap,1.0
403830.0,The Consuming Shadow,Ben 'Yahtzee' Croshaw,
485000.0,Cthulhu Realms,White Wizard Games,
208400.0,Avernum: Escape From the Pit,Spiderweb Software,
327670.0,Ironcast,Dreadbit,2.0
429680.0,Spellweaver,Dream Reactor,2.0
19500.0,Eternity's Child,"Luc Bernard,SilverSphereStudios",1.0
388060.0,The Escapists: The Walking Dead,Team17 Digital Ltd,
420880.0,I must kill...: Fresh Meat,Gaming Cats Studio,
357070.0,UBERMOSH,Walter Machado,2.0
357070.0,UBERMOSH,Walter Machado,2.0
357070.0,UBERMOSH,Walter Machado,0.0
357070.0,UBERMOSH,Walter Machado,2.0
366970.0,Mighty Switch Force! Hyper Drive Edition,WayForward,
252450.0,StarDrive 2,Zero Sum Games,0.0
252450.0,StarDrive 2,Zero Sum Games,0.0
252450.0,StarDrive 2,Zero Sum Games,2.0
402190.0,Gamer Simulator,Punk Games Studio,
406080.0,Ant War: Domination,Anarchy Enterprises,0.0
330270.0,Warlocks vs Shadows,Frozen District,
464360.0,3030 Deathwar Redux,Bird in Sky,
313980.0,Proxy Blade Zero,DragonSix,
252070.0,Gimbal,8888888 LABS,2.0
252070.0,Gimbal,8888888 LABS,0.0
262750.0,GoD Factory: Wingmen,Nine Dots Studio,2.0
263560.0,Paper Sorcerer,Ultra Runaway Games,2.0
237350.0,Frozen Cortex,Mode 7,
246840.0,FATE,WildTangent,2.0
325420.0,Homebrew - Vehicle Sandbox,Copybugpaste,
341950.0,Lux Delux,Sillysoft Games,
408120.0,Cibele,Star Maid Games,1.0
408120.0,Cibele,Star Maid Games,0.0
408120.0,Cibele,Star Maid Games,1.0
314230.0,Rodina,Elliptic Games,2.0
314230.0,Rodina,Elliptic Games,2.0
314230.0,Rodina,Elliptic Games,2.0
263020.0,STARWHAL,Breakfall,0.0
263020.0,STARWHAL,Breakfall,2.0
263020.0,STARWHAL,Breakfall,2.0
263020.0,STARWHAL,Breakfall,2.0
263020.0,STARWHAL,Breakfall,0.0
263020.0,STARWHAL,Breakfall,0.0
263020.0,STARWHAL,Breakfall,2.0
259660.0,Void Destroyer,Iteration 11,
236690.0,Blood Bowl 2,Cyanide Studios,0.0
236690.0,Blood Bowl 2,Cyanide Studios,1.0
102810.0,Gatling Gears,Vanguard Games,
223450.0,Dyad,][ Games Inc,
269610.0,Arcane Worlds,Ranmantaru Games,
282860.0,Masterspace,Master Technologies,
299420.0,CubeGun,candyrocketstudio,0.0
468490.0,Neon Space,Just1337 Studio,
9760.0,Act of War: High Treason,Eugen Systems,
205270.0,3DMark 11,Futuremark,
301990.0,School Bus Fun,"Fancy Bytes, Reactor",
382420.0,E.T. Armies,Raspina Studio,
460120.0,Megadimension Neptunia VII,"Idea Factory,Compile Heart",2.0
460120.0,Megadimension Neptunia VII,"Idea Factory,Compile Heart",2.0
65610.0,ArcaniA: Fall of Setarrif,Spellbound Studios,
262280.0,Dungeons 2,Realmforge Studios,1.0
253490.0,CABAL Online,ESTsoft Corp.,1.0
313810.0,Legend of Kay Anniversary,"Kaiko,Neon Studios",
336150.0,Virtual Pool 4,Celeris,
340490.0,Subterrain,Pixellore,
346160.0,Barter Empire,Mayhem Games USA,
322300.0,The Repopulation,IF Studios,0.0
373720.0,Ryzom,Winch Gate Property Limited,
442810.0,UFO Online: Invasion,Bad Pixel,
458830.0,Snooker Nation Championship,Cherry Pop Games,2.0
73190.0,Pride of Nations,Ageod,
102200.0,Runespell: Overture,Mystic Box,
321030.0,One Day For Ched,BS1 &amp; BSL Team,0.0
335220.0,But to Paint a Universe,Mårten Jonsson,
360390.0,Nightside,OMNIDREAM CREATIONS,
434500.0,BATTLE PIXELS,AppyArt Games,
455110.0,Pertinence,Not Magic,
296240.0,The Promised Land,"Boolat Games,Alawar Entertainment",2.0
296240.0,The Promised Land,"Boolat Games,Alawar Entertainment",2.0
359370.0,Pirate's Life,Team Eyepatch,
410440.0,Vertigo Void,"James de Silva,Matthew Sanders",
449470.0,Atulos Online,Parallaxian Pty Ltd,2.0
449470.0,Atulos Online,Parallaxian Pty Ltd,1.0
342580.0,12 Labours of Hercules,"Jetdogs Studios,Zoom Out Games",2.0
342580.0,12 Labours of Hercules,"Jetdogs Studios,Zoom Out Games",0.0
342580.0,12 Labours of Hercules,"Jetdogs Studios,Zoom Out Games",1.0
46730.0,Hazen: The Dark Whispers,Dagger Games,
238870.0,Citadels,Games Distillery s.r.o.,
60800.0,Numen: Contest of Heroes,"CINEMAX, s.r.o.",2.0
3230.0,Genesis Rising,Metamorf,
249930.0,A-Train 8,ARTDINK,
381020.0,Sky Rogue,Fractal Phase,2.0
513440.0,Path of War,Envision Entertainment,
261700.0,Eryi's Action,Xtal Sword,2.0
261700.0,Eryi's Action,Xtal Sword,1.0
261700.0,Eryi's Action,Xtal Sword,2.0
261700.0,Eryi's Action,Xtal Sword,2.0
261700.0,Eryi's Action,Xtal Sword,2.0
261700.0,Eryi's Action,Xtal Sword,0.0
359390.0,Amnesia™: Memories,"Idea Factory,Design Factory",2.0
318600.0,The Flame in the Flood,The Molasses Flood,2.0
318600.0,The Flame in the Flood,The Molasses Flood,2.0
339790.0,rFactor,Image Space Incorporated,
256370.0,MXGP - The Official Motocross Videogame,Milestone S.r.l.,2.0
348820.0,FIM Speedway Grand Prix 15,SoftPlanet,
363890.0,RPG Maker MV,"KADOKAWA,Yoji Ojima",2.0
363890.0,RPG Maker MV,"KADOKAWA,Yoji Ojima",2.0
327440.0,Hail to the King: Deathbat,Subscience Studios,
410670.0,Suits: A Business RPG,Technomancy Studios,2.0
410670.0,Suits: A Business RPG,Technomancy Studios,2.0
410670.0,Suits: A Business RPG,Technomancy Studios,2.0
410670.0,Suits: A Business RPG,Technomancy Studios,0.0
438600.0,Soccer Manager,Soccer Manager Ltd,
110600.0,Astro Tripper,PomPom,
306620.0,Frontline : Road to Moscow,88mm,2.0
35310.0,Clutch,Targem Games,
292800.0,Pajama Sam 3: You Are What You Eat From Your Head To Your Feet,Humongous Entertainment,
315600.0,Ford Racing 3,Razorworks,2.0
315600.0,Ford Racing 3,Razorworks,1.0
315600.0,Ford Racing 3,Razorworks,2.0
368740.0,Obliteracers,Varkian Empire,2.0
368740.0,Obliteracers,Varkian Empire,2.0
403120.0,THE GAME OF LIFE - The Official 2016 Edition,Marmalade Game Studio Ltd,
450670.0,Table Top Racing: World Tour,Playrise Digital Ltd.,
431500.0,Clash of the Monsters,Cadence Games,2.0
431500.0,Clash of the Monsters,Cadence Games,0.0
298560.0,Captain Forever Remix,"Pixelsaurus Games,Future Crayon",
303590.0,Hidden in Plain Sight,Adam Spragg,
373470.0,A Wizard's Lizard: Soul Thief,Lost Decade Games,
431770.0,Rivalry,Kew McParlane,1.0
447530.0,VA-11 Hall-A: Cyberpunk Bartender Action,Sukeban Games,
404770.0,SUPERFIGHT,Pipeworks Studio,
496680.0,SweatShop,DUCK,
4850.0,Cossacks: Back to War,GSC Game World,2.0
251310.0,Eleusis,Nocturnal works,1.0
270270.0,Frozen State,Flox Studios Ltd.,2.0
289600.0,Marauder,Apeiron,2.0
296220.0,Farm Frenzy 4,Alawar Entertainment,
296280.0,TownCraft,"Flat Earth Games,Epiphany Games",
304350.0,Wildlife Park 2,b-alive gmbh,1.0
303510.0,Dungeons: The Eye of Draconus,SuckerFree Games,
323040.0,Laserlife,Choice Provisions,
325870.0,Clash of Puppets,Drakkar Dev,
338980.0,MOAI: Build Your Dream,"Alawar Entertainment,Toyman Interactive",
360450.0,Kiai Resonance,Absorb Reality,
361950.0,MOAI 2: Path to Another World,"Toyman Interactive,Alawar Entertainment",
364100.0,Space Robot Samurai Zombie Slayer,Brandon Brizzi,
375180.0,Lunch Truck Tycoon,"Diggidy.net, LLC",
444440.0,Scapeland,3100 games,
448620.0,Rebirth of Island,Yo_Serjio,
454100.0,Dungeon Escape,Alexey Roenko,
493730.0,HardCube,LEVER Software,
502770.0,Voodoo Garden,M. Hanka,
280320.0,Adventurer Manager,Vigilant Addiction Studios,
280500.0,KRUNCH,LeGrudge &amp; Rugged,
351090.0,Regency Solitaire,Grey Alien Games,1.0
351090.0,Regency Solitaire,Grey Alien Games,2.0
399780.0,Expand,"Chris Johnson,Chris Larkin",
264160.0,WazHack,Waz,
109700.0,Achron,Hazardous Software Inc.,
242130.0,Vector Thrust,TimeSymmetry,0.0
242130.0,Vector Thrust,TimeSymmetry,0.0
242130.0,Vector Thrust,TimeSymmetry,2.0
242130.0,Vector Thrust,TimeSymmetry,0.0
280140.0,Millennium - A New Hope,Aldorlea Games,
370040.0,Lilly and Sasha: Nexus of Souls,John Wizard,2.0
305490.0,Heileen 3: New Horizons,Winter Wolves,
321410.0,Command: Modern Air / Naval Operations WOTY,WarfareSims,2.0
108110.0,Starpoint Gemini,Little Green Men Games,
270310.0,Dominique Pamplemousse,Squinkifer Productions,
321060.0,Gender Bender DNA Twister Extreme,Transcendent Games,2.0
321060.0,Gender Bender DNA Twister Extreme,Transcendent Games,0.0
321060.0,Gender Bender DNA Twister Extreme,Transcendent Games,2.0
321060.0,Gender Bender DNA Twister Extreme,Transcendent Games,2.0
333640.0,Caves of Qud,Freehold Games,
435300.0,We Know the Devil,Date Nighto,
442140.0,Dyadic,Handsome Dragon Games,
263460.0,Girls Like Robots,Popcannibal,
284830.0,Clockwork Tales: Of Glass and Ink,Artifex Mundi,
355560.0,Trigger Runners,EfrenStudios,
394550.0,Gunman Clive 2,Hörberg Productions,
452320.0,Party Saboteurs,The Glitch Factory,2.0
348380.0,The Interview,Anothink,0.0
348380.0,The Interview,Anothink,2.0
337070.0,"Dimmdrive :: Gaming Ramdrive @ 10,000+ MB/s",Dimmdrive Inc.,2.0
385440.0,Buff Knight Advanced,"Buff Studio Co.,Ltd.",
292180.0,X-Plane 10 Global - 64 Bit,Laminar Research,2.0
292180.0,X-Plane 10 Global - 64 Bit,Laminar Research,2.0
292180.0,X-Plane 10 Global - 64 Bit,Laminar Research,2.0
266250.0,Procyon,Deadly Red Cube,
276730.0,Tango Fiesta,Spilt Milk Studios Ltd,
329240.0,The Weaponographist,Puuba,
330670.0,DiscStorm,XMPT Games,
427250.0,8-Bit Armies,Petroglyph,2.0
391730.0,Crashlands,Butterscotch Shenanigans,2.0
391730.0,Crashlands,Butterscotch Shenanigans,2.0
391730.0,Crashlands,Butterscotch Shenanigans,2.0
391730.0,Crashlands,Butterscotch Shenanigans,2.0
248630.0,Kingdoms Rise,Flyleap Studios Pty. Ltd.,2.0
248630.0,Kingdoms Rise,Flyleap Studios Pty. Ltd.,2.0
248630.0,Kingdoms Rise,Flyleap Studios Pty. Ltd.,2.0
248630.0,Kingdoms Rise,Flyleap Studios Pty. Ltd.,2.0
312300.0,Heroes Rise: HeroFall,Choice of Games,
246940.0,Lords of the Black Sun,Arkavi Studios,2.0
310110.0,NS2: Combat,Faultline Games,
249550.0,NEStalgia,Silk Games,0.0
9850.0,Codename: Panzers - Cold War,"InnoGlow,Stormregion,THQ Nordic",
4300.0,RoboBlitz,Naked Sky Entertainment,
240440.0,Quadrilateral Cowboy,Blendo Games,2.0
240440.0,Quadrilateral Cowboy,Blendo Games,2.0
352950.0,Better Late Than DEAD,Odin Game Studio,2.0
352950.0,Better Late Than DEAD,Odin Game Studio,2.0
352950.0,Better Late Than DEAD,Odin Game Studio,2.0
352950.0,Better Late Than DEAD,Odin Game Studio,1.0
321980.0,Hardland,Mountain Sheep,2.0
383230.0,Dungeon Souls,"Lamina Studios,Mike Studios",2.0
383230.0,Dungeon Souls,"Lamina Studios,Mike Studios",2.0
