item_id,recommend,sentiment_analysis,year,developer,title
224260.0,True,1,2014,No More Room in Hell Team,No More Room in Hell
248570.0,True,1,2014,Nabi Studios,Toribash
51100.0,True,0,2014,,
1250.0,True,1,2014,Tripwire Interactive,Killing Floor
268650.0,True,2,2015,,
230410.0,True,2,2015,Digital Extremes,Warframe
239660.0,True,2,2013,Dragonfly,Soldier Front 2
206210.0,True,2,2015,,
113400.0,False,2,2014,Reloaded Productions,APB Reloaded
233250.0,True,2,2014,,
211820.0,True,2,2013,Chucklefish,Starbound
570.0,True,2,2014,,
620.0,True,2,2014,Valve,Portal 2
204360.0,True,2,2014,,
20510.0,True,2,2014,GSC Game World,S.T.A.L.K.E.R.: Clear Sky
440.0,True,2,2014,,
224260.0,True,2,2014,No More Room in Hell Team,No More Room in Hell
730.0,True,2,2014,Valve,Counter-Strike: Global Offensive
41050.0,True,2,2014,Croteam,Serious Sam Classic: The First Encounter
10.0,True,2,2014,Valve,Counter-Strike
346110.0,True,2,2015,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",ARK: Survival Evolved
4000.0,True,2,2015,Facepunch Studios,Garry's Mod
241930.0,True,2,2014,,
8190.0,True,0,2014,Avalanche Studios,Just Cause 2
221100.0,True,2,2014,Bohemia Interactive,DayZ
550.0,True,2,2013,Valve,Left 4 Dead 2
4000.0,True,2,2013,Facepunch Studios,Garry's Mod
221260.0,True,2,2014,Tomorrow Corporation,Little Inferno
238460.0,True,2,2014,,
24660.0,True,2,2013,,
440.0,False,2,2015,,
550.0,True,0,2014,Valve,Left 4 Dead 2
107410.0,True,1,2014,Bohemia Interactive,Arma 3
440.0,True,1,2014,,
38410.0,True,2,2015,,
38400.0,True,2,2015,,
200900.0,True,2,2014,,
105600.0,True,0,2014,Re-Logic,Terraria
65800.0,True,2,2013,Trendy Entertainment,Dungeon Defenders
95300.0,True,2,2013,Alientrap,Capsized
203810.0,True,2,2013,,
339350.0,True,2,2014,Choice of Games,Choice of Robots
213670.0,True,2,2014,Obsidian Entertainment,South Park™: The Stick of Truth™
252950.0,True,0,2015,,
97000.0,True,2,2014,Murudai,Solar 2
96000.0,True,2,2014,Colibri Games,The Tiny Bang Story
35720.0,True,2,2014,,
620.0,True,2,2014,Valve,Portal 2
206420.0,True,2,2015,Deep Silver Volition,Saints Row IV
417860.0,True,1,2015,Kyle Seeley,Emily is Away
233450.0,True,0,2015,Introversion Software,Prison Architect
105600.0,True,0,2015,Re-Logic,Terraria
730.0,True,0,2015,Valve,Counter-Strike: Global Offensive
214850.0,True,2,2015,,
202090.0,False,0,2014,,
243870.0,True,2,2014,,
4000.0,True,1,2014,Facepunch Studios,Garry's Mod
218330.0,True,2,2014,,
219640.0,True,2,2013,Torn Banner Studios,Chivalry: Medieval Warfare
301520.0,True,0,2014,Freejam,Robocraft
730.0,True,2,2014,Valve,Counter-Strike: Global Offensive
4000.0,True,2,2013,Facepunch Studios,Garry's Mod
550.0,True,2,2013,Valve,Left 4 Dead 2
440.0,True,2,2013,,
222880.0,True,2,2014,New World Interactive,Insurgency
239160.0,True,1,2014,"Eidos-Montréal,Feral Interactive (Mac)",Thief
221100.0,True,2,2014,Bohemia Interactive,DayZ
200210.0,True,1,2015,Wild Shadow Studios,Realm of the Mad God
4000.0,True,2,2014,Facepunch Studios,Garry's Mod
243870.0,True,2,2014,,
224260.0,True,2,2013,No More Room in Hell Team,No More Room in Hell
730.0,True,2,2015,Valve,Counter-Strike: Global Offensive
304930.0,True,2,2015,Smartly Dressed Games,Unturned
440.0,True,1,2014,,
630.0,True,2,2014,,
51100.0,True,0,2014,,
8930.0,True,2,2015,,
10090.0,True,2,2013,Treyarch,Call of Duty: World at War
221260.0,True,1,2013,Tomorrow Corporation,Little Inferno
440.0,True,2,2012,,
1250.0,True,0,2012,Tripwire Interactive,Killing Floor
218620.0,True,2,2014,,
200260.0,True,2,2014,,
440.0,True,1,2012,,
236390.0,True,2,2015,,
200260.0,True,2,2014,,
110800.0,True,2,2015,"Team Bondi,Rockstar Leeds",L.A. Noire
203140.0,True,2,2015,,
204450.0,True,2,2014,,
202170.0,True,2,2014,,
238320.0,True,2,2014,Red Barrels,Outlast
8190.0,True,1,2014,Avalanche Studios,Just Cause 2
208090.0,True,2,2014,Edge of Reality,Loadout
57900.0,True,2,2014,Gearbox Software,Duke Nukem Forever
224260.0,True,1,2015,No More Room in Hell Team,No More Room in Hell
204300.0,True,2,2014,,
105600.0,True,2,2014,Re-Logic,Terraria
329440.0,True,2,2015,Sonic Team,Sonic Lost World
4000.0,True,2,2014,Facepunch Studios,Garry's Mod
208090.0,True,2,2014,Edge of Reality,Loadout
242760.0,True,2,2014,Endnight Games Ltd,The Forest
294140.0,True,2,2014,The Working Parts,They Breathe
440.0,True,2,2012,,
33930.0,True,2,2014,Bohemia Interactive,Arma 2: Operation Arrowhead
4000.0,True,1,2014,Facepunch Studios,Garry's Mod
24840.0,True,2,2014,EA Los Angeles,Medal of Honor: Airborne
219740.0,True,2,2015,,
440.0,True,2,2014,,
247080.0,True,1,2015,Brace Yourself Games,Crypt of the NecroDancer
6060.0,True,2,2014,,
570.0,True,1,2014,,
232810.0,False,1,2014,,
250900.0,True,2,2015,"Nicalis, Inc.",The Binding of Isaac: Rebirth
299360.0,True,2,2015,"Jagex,Artplant",Block N Load
49520.0,True,2,2015,"Gearbox Software,Aspyr (Mac &amp; Linux)",Borderlands 2
218680.0,True,2,2014,5th Cell Media,Scribblenauts Unlimited
301520.0,True,2,2014,Freejam,Robocraft
238460.0,True,2,2014,,
332310.0,False,1,2015,"TT Games,Traveller's Tales",LEGO® Worlds
230410.0,True,2,2013,Digital Extremes,Warframe
206420.0,True,2,2014,Deep Silver Volition,Saints Row IV
252490.0,True,2,2014,Facepunch Studios,Rust
440.0,True,1,2014,,
4000.0,True,0,2014,Facepunch Studios,Garry's Mod
243870.0,True,2,2014,,
440.0,True,1,2015,,
22380.0,True,1,2014,Obsidian Entertainment,Fallout: New Vegas
38700.0,True,2,2014,Two Tribes,Toki Tori
105600.0,True,2,2014,Re-Logic,Terraria
550.0,True,1,2013,Valve,Left 4 Dead 2
208480.0,True,2,2014,,
8870.0,True,2,2013,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",BioShock Infinite
440.0,True,1,2013,,
204300.0,True,2,2014,,
42910.0,True,1,2014,Arrowhead Game Studios,Magicka
72850.0,True,2,2014,,
49520.0,True,0,2014,"Gearbox Software,Aspyr (Mac &amp; Linux)",Borderlands 2
3390.0,True,1,2014,,
3620.0,True,1,2014,,
206440.0,True,0,2014,Freebird Games,To the Moon
234670.0,True,2,2014,,
45400.0,True,2,2013,Nemesys Games,Fortix
302830.0,True,2,2015,Shumkov Dmitriy,BLOCKADE 3D
570.0,True,2,2015,,
230230.0,True,2,2014,Larian Studios,Divinity: Original Sin (Classic)
346110.0,False,1,2015,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",ARK: Survival Evolved
570.0,True,2,2014,,
209160.0,False,0,2014,,
440.0,True,2,2014,,
24200.0,False,1,2015,,
4000.0,True,2,2014,Facepunch Studios,Garry's Mod
730.0,True,2,2015,Valve,Counter-Strike: Global Offensive
210770.0,True,1,2014,Coffee Stain Studios,Sanctum 2
440.0,True,2,2014,,
230410.0,True,2,2015,Digital Extremes,Warframe
242860.0,True,2,2015,"M2H,Blackmill Games",Verdun
227940.0,True,2,2014,,
246620.0,True,1,2014,Ndemic Creations,Plague Inc: Evolved
222880.0,False,0,2015,New World Interactive,Insurgency
323370.0,True,2,2015,"Bluehole, Inc.",TERA
730.0,True,1,2015,Valve,Counter-Strike: Global Offensive
17500.0,True,2,2013,,
63380.0,True,1,2014,Rebellion,Sniper Elite V2
222880.0,True,2,2014,New World Interactive,Insurgency
304930.0,True,2,2014,Smartly Dressed Games,Unturned
241640.0,True,2,2014,,
72850.0,True,0,2014,,
234670.0,True,2,2014,,
243870.0,True,0,2015,,
730.0,True,2,2015,Valve,Counter-Strike: Global Offensive
232770.0,True,2,2015,Running With Scissors,POSTAL
319180.0,True,0,2015,,
440.0,True,1,2013,,
440.0,True,2,2014,,
218620.0,True,1,2013,,
222880.0,True,2,2014,New World Interactive,Insurgency
218620.0,True,1,2013,,
241540.0,True,2,2014,Undead Labs,State of Decay
216250.0,False,0,2013,,
202170.0,True,2,2013,,
91310.0,True,0,2013,,
220050.0,False,0,2013,,
550.0,True,0,2014,Valve,Left 4 Dead 2
440.0,True,0,2013,,
304930.0,True,2,2015,Smartly Dressed Games,Unturned
730.0,True,2,2014,Valve,Counter-Strike: Global Offensive
203160.0,True,2,2015,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",Tomb Raider
243870.0,True,2,2014,,
208090.0,True,2,2014,Edge of Reality,Loadout
222900.0,False,2,2014,,
290930.0,True,2,2015,"Filip Victor,Valve",Half-Life 2: Update
312990.0,True,2,2014,Free Lives,The Expendabros
230410.0,True,2,2014,Digital Extremes,Warframe
206420.0,True,0,2014,Deep Silver Volition,Saints Row IV
440.0,True,2,2013,,
304930.0,True,2,2014,Smartly Dressed Games,Unturned
265210.0,True,2,2013,,
440.0,True,0,2014,,
208090.0,True,2,2014,Edge of Reality,Loadout
24240.0,True,1,2014,,
241560.0,False,1,2014,,
113204.0,True,2,2014,,
113200.0,True,2,2014,Edmund McMillen and Florian Himsl,The Binding of Isaac
105600.0,True,2,2014,Re-Logic,Terraria
212680.0,True,2,2014,Subset Games,FTL: Faster Than Light
620.0,True,1,2014,Valve,Portal 2
279160.0,True,2,2014,Last Dimension,Ultionus: A Tale of Petty Revenge
212041.0,True,1,2014,,
212030.0,True,1,2014,,
16730.0,True,0,2014,,
1250.0,True,1,2013,Tripwire Interactive,Killing Floor
220200.0,True,1,2014,Squad,Kerbal Space Program
238460.0,True,1,2015,,
17080.0,True,1,2014,Hi-Rez Studios,Tribes: Ascend
730.0,True,2,2013,Valve,Counter-Strike: Global Offensive
241640.0,True,0,2013,,
227940.0,False,0,2014,,
252490.0,True,2,2014,Facepunch Studios,Rust
304930.0,True,1,2015,Smartly Dressed Games,Unturned
33900.0,True,2,2014,Bohemia Interactive,Arma 2
388520.0,False,2,2015,,
218620.0,True,2,2015,,
113200.0,True,2,2014,Edmund McMillen and Florian Himsl,The Binding of Isaac
49520.0,True,1,2014,"Gearbox Software,Aspyr (Mac &amp; Linux)",Borderlands 2
219740.0,True,2,2013,,
248570.0,True,2,2014,Nabi Studios,Toribash
107410.0,True,1,2014,Bohemia Interactive,Arma 3
440.0,True,0,2014,,
250600.0,True,1,2014,,
220.0,True,2,2013,Valve,Half-Life 2
301520.0,True,0,2014,Freejam,Robocraft
4000.0,True,2,2013,Facepunch Studios,Garry's Mod
570.0,True,1,2014,,
4000.0,True,1,2014,Facepunch Studios,Garry's Mod
105600.0,True,1,2014,Re-Logic,Terraria
204360.0,True,1,2013,,
440.0,True,1,2014,,
304930.0,True,2,2014,Smartly Dressed Games,Unturned
4000.0,True,2,2014,Facepunch Studios,Garry's Mod
570.0,True,1,2015,,
313120.0,True,0,2015,Beam Team Games,Stranded Deep
218680.0,False,2,2015,5th Cell Media,Scribblenauts Unlimited
35460.0,False,0,2015,Teotl Studios,The Ball
3590.0,True,2,2015,,
107410.0,True,2,2015,Bohemia Interactive,Arma 3
203770.0,True,2,2014,Paradox Development Studio,Crusader Kings II
570.0,True,2,2014,,
210770.0,True,2,2014,Coffee Stain Studios,Sanctum 2
221640.0,True,0,2014,Terry Cavanagh,Super Hexagon
304930.0,True,2,2014,Smartly Dressed Games,Unturned
204360.0,False,0,2015,,
24860.0,True,1,2015,,
286040.0,True,2,2014,"BadFly Interactive, a.s.",Dead Effect
212800.0,True,2,2014,Vlambeer,Super Crate Box
2280.0,True,0,2015,,
307690.0,True,2,2015,"United Front Games,Feral Interactive (Mac)",Sleeping Dogs: Definitive Edition
200260.0,True,2,2015,,
107410.0,True,2,2015,Bohemia Interactive,Arma 3
219740.0,True,2,2015,,
49520.0,False,2,2014,"Gearbox Software,Aspyr (Mac &amp; Linux)",Borderlands 2
336510.0,False,0,2015,Blue Byte,Anno Online
310560.0,True,2,2015,,
322330.0,True,2,2015,Klei Entertainment,Don't Starve Together
440.0,True,2,2014,,
440.0,True,0,2014,,
251570.0,True,2,2014,,
244450.0,True,2,2015,Digitalmindsoft,Men of War: Assault Squad 2
440.0,True,2,2015,,
730.0,True,2,2014,Valve,Counter-Strike: Global Offensive
271590.0,True,2,2015,Rockstar North,Grand Theft Auto V
4000.0,True,2,2015,Facepunch Studios,Garry's Mod
224260.0,True,2,2014,No More Room in Hell Team,No More Room in Hell
730.0,True,1,2015,Valve,Counter-Strike: Global Offensive
250900.0,True,2,2015,"Nicalis, Inc.",The Binding of Isaac: Rebirth
214850.0,True,1,2013,,
236390.0,True,1,2015,,
374570.0,True,0,2015,,
218230.0,True,2,2015,Daybreak Game Company,PlanetSide 2
224540.0,True,1,2014,,
221100.0,True,1,2014,Bohemia Interactive,DayZ
236390.0,True,2,2014,,
550.0,True,0,2014,Valve,Left 4 Dead 2
252490.0,True,2,2014,Facepunch Studios,Rust
4000.0,True,2,2014,Facepunch Studios,Garry's Mod
218230.0,True,2,2014,Daybreak Game Company,PlanetSide 2
220240.0,True,2,2014,,
271290.0,True,2,2014,,
224260.0,False,2,2014,No More Room in Hell Team,No More Room in Hell
440.0,True,2,2014,,
304930.0,True,2,2014,Smartly Dressed Games,Unturned
8190.0,True,2,2014,Avalanche Studios,Just Cause 2
208650.0,False,1,2015,Rocksteady Studios,Batman™: Arkham Knight
252490.0,True,2,2014,Facepunch Studios,Rust
263440.0,True,1,2014,,
212680.0,True,2,2014,Subset Games,FTL: Faster Than Light
220200.0,True,2,2013,Squad,Kerbal Space Program
24740.0,True,2,2015,Criterion Games,Burnout Paradise: The Ultimate Box
440.0,True,2,2014,,
221640.0,True,0,2014,Terry Cavanagh,Super Hexagon
4000.0,True,2,2014,Facepunch Studios,Garry's Mod
207610.0,True,0,2014,Telltale Games,The Walking Dead
244850.0,True,2,2015,,
304050.0,True,2,2015,Trion Worlds,Trove
339800.0,True,2,2015,HuniePot,HuniePop
7000.0,True,2,2014,Crystal Dynamics,Tomb Raider: Legend
17460.0,True,2,2013,BioWare,Mass Effect
224260.0,True,1,2014,No More Room in Hell Team,No More Room in Hell
304930.0,True,1,2014,Smartly Dressed Games,Unturned
63380.0,True,1,2014,Rebellion,Sniper Elite V2
386360.0,True,2,2015,,
224260.0,True,0,2014,No More Room in Hell Team,No More Room in Hell
70000.0,True,2,2013,800 North and Digital Ranch,Dino D-Day
109600.0,True,2,2015,Cryptic Studios,Neverwinter
265930.0,True,2,2014,Coffee Stain Studios,Goat Simulator
230410.0,True,2,2015,Digital Extremes,Warframe
220440.0,True,2,2015,,
304930.0,True,2,2015,Smartly Dressed Games,Unturned
440.0,True,2,2014,,
4000.0,True,2,2014,Facepunch Studios,Garry's Mod
10.0,True,2,2014,Valve,Counter-Strike
35140.0,True,2,2015,,
440.0,True,2,2015,,
264200.0,True,1,2015,Silver Dollar Games,One Finger Death Punch
113020.0,True,2,2014,,
730.0,True,2,2014,Valve,Counter-Strike: Global Offensive
230410.0,True,2,2013,Digital Extremes,Warframe
223710.0,True,0,2013,Team Psykskallar,Cry of Fear
377160.0,True,2,2015,Bethesda Game Studios,Fallout 4
49520.0,True,2,2013,"Gearbox Software,Aspyr (Mac &amp; Linux)",Borderlands 2
72850.0,True,2,2013,,
730.0,True,2,2014,Valve,Counter-Strike: Global Offensive
230410.0,True,2,2015,Digital Extremes,Warframe
570.0,True,2,2014,,
204360.0,True,1,2014,,
226320.0,True,2,2014,,
230410.0,True,1,2014,Digital Extremes,Warframe
570.0,True,1,2014,,
1250.0,True,1,2014,Tripwire Interactive,Killing Floor
550.0,True,1,2014,Valve,Left 4 Dead 2
230410.0,True,2,2013,Digital Extremes,Warframe
440.0,True,2,2013,,
374570.0,True,1,2015,,
236110.0,True,1,2014,Trendy Entertainment,Dungeon Defenders II
242720.0,True,1,2014,"Masangsoft, Inc.",GunZ 2: The Second Duel
231060.0,True,0,2014,"Gravity, Inc.",Ragnarok Online 2
246280.0,True,2,2014,,
213610.0,True,2,2013,,
271290.0,True,2,2015,,
108800.0,True,2,2012,,
222880.0,True,2,2015,New World Interactive,Insurgency
223710.0,True,1,2014,Team Psykskallar,Cry of Fear
317360.0,True,2,2015,Double Action Factory,Double Action: Boogaloo
209870.0,False,1,2015,Hardsuit Labs,Blacklight: Retribution
440.0,True,1,2015,,
252490.0,False,1,2015,Facepunch Studios,Rust
32500.0,True,2,2013,Aspyr Studios,STAR WARS™: The Force Unleashed™ II
4000.0,True,2,2013,Facepunch Studios,Garry's Mod
440.0,True,1,2013,,
356670.0,True,0,2015,Lag Studios,Spooky's Jump Scare Mansion
238460.0,True,2,2014,,
4000.0,True,1,2014,Facepunch Studios,Garry's Mod
440.0,True,2,2014,,
730.0,True,2,2014,Valve,Counter-Strike: Global Offensive
104900.0,False,1,2014,"Trek Industries, Inc",ORION: Prelude
34900.0,True,2,2014,,
440.0,True,2,2014,,
620.0,True,1,2014,Valve,Portal 2
265930.0,True,2,2014,Coffee Stain Studios,Goat Simulator
420.0,True,2,2014,Valve,Half-Life 2: Episode Two
110800.0,False,0,2014,"Team Bondi,Rockstar Leeds",L.A. Noire
4000.0,True,2,2014,Facepunch Studios,Garry's Mod
223710.0,True,2,2014,Team Psykskallar,Cry of Fear
208090.0,True,0,2014,Edge of Reality,Loadout
10.0,True,2,2015,Valve,Counter-Strike
240.0,True,2,2015,Valve,Counter-Strike: Source
730.0,True,2,2015,Valve,Counter-Strike: Global Offensive
220.0,True,2,2015,Valve,Half-Life 2
334660.0,True,2,2015,,
252490.0,True,0,2014,Facepunch Studios,Rust
291480.0,True,2,2015,Crytek,Warface
730.0,True,0,2014,Valve,Counter-Strike: Global Offensive
4000.0,True,2,2014,Facepunch Studios,Garry's Mod
440.0,True,2,2015,,
248570.0,True,2,2014,Nabi Studios,Toribash
208090.0,True,2,2014,Edge of Reality,Loadout
113400.0,True,2,2014,Reloaded Productions,APB Reloaded
249130.0,True,2,2014,,
51100.0,True,2,2014,,
206500.0,True,2,2013,,
4000.0,True,1,2013,Facepunch Studios,Garry's Mod
620.0,True,0,2015,Valve,Portal 2
356670.0,True,2,2015,Lag Studios,Spooky's Jump Scare Mansion
730.0,True,2,2014,Valve,Counter-Strike: Global Offensive
730.0,True,2,2014,Valve,Counter-Strike: Global Offensive
730.0,True,2,2015,Valve,Counter-Strike: Global Offensive
4000.0,True,2,2015,Facepunch Studios,Garry's Mod
218620.0,True,2,2014,,
261640.0,True,0,2014,"2K Australia,Gearbox Software,Aspyr (Mac and Linux)",Borderlands: The Pre-Sequel
49520.0,True,0,2014,"Gearbox Software,Aspyr (Mac &amp; Linux)",Borderlands 2
202970.0,True,2,2014,,
423880.0,True,2,2015,Eyzi,Carpe Diem
417860.0,True,2,2015,Kyle Seeley,Emily is Away
345520.0,True,2,2015,,
730.0,True,2,2014,Valve,Counter-Strike: Global Offensive
251570.0,True,2,2015,,
264710.0,True,1,2015,,
334230.0,True,2,2015,BlankMediaGames,Town of Salem
287450.0,True,2,2014,"SkyBox Labs,Big Huge Games",Rise of Nations: Extended Edition
223470.0,True,2,2014,Running With Scissors,POSTAL 2
224540.0,True,2,2014,,
203140.0,True,2,2014,,
730.0,True,2,2014,Valve,Counter-Strike: Global Offensive
33930.0,True,1,2015,Bohemia Interactive,Arma 2: Operation Arrowhead
440.0,True,2,2013,,
227940.0,True,2,2014,,
4000.0,True,2,2015,Facepunch Studios,Garry's Mod
335300.0,True,1,2015,"FromSoftware, Inc",DARK SOULS™ II: Scholar of the First Sin
218680.0,True,2,2014,5th Cell Media,Scribblenauts Unlimited
385800.0,True,2,2015,,
313740.0,True,2,2015,,
303210.0,True,2,2015,Everything Unlimited Ltd.,The Beginner's Guide
440.0,True,1,2014,,
230410.0,True,0,2014,Digital Extremes,Warframe
440.0,True,2,2013,,
244850.0,True,0,2015,,
224580.0,True,2,2013,,
260230.0,True,2,2014,Ubisoft Montpellier,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™
440.0,True,2,2014,,
440.0,True,1,2014,,
570.0,True,2,2014,,
237930.0,True,2,2014,Supergiant Games,Transistor
221100.0,True,0,2014,Bohemia Interactive,DayZ
440.0,True,1,2013,,
218620.0,True,2,2014,,
440.0,True,2,2014,,
203140.0,True,2,2014,,
440.0,True,2,2013,,
252490.0,True,1,2014,Facepunch Studios,Rust
72850.0,True,2,2013,,
218620.0,True,2,2013,,
244210.0,True,2,2013,,
105600.0,True,2,2014,Re-Logic,Terraria
218620.0,True,2,2014,,
570.0,True,2,2014,,
301520.0,True,0,2015,Freejam,Robocraft
249130.0,True,2,2014,,
550.0,True,2,2014,Valve,Left 4 Dead 2
214510.0,True,2,2014,,
252330.0,True,2,2014,Blue Isle Studios,Slender: The Arrival
252490.0,True,2,2013,Facepunch Studios,Rust
730.0,False,0,2014,Valve,Counter-Strike: Global Offensive
206500.0,True,1,2014,,
202970.0,True,2,2014,,
209080.0,True,0,2015,Muse Games,Guns of Icarus Online
268240.0,True,0,2015,,
322330.0,True,2,2015,Klei Entertainment,Don't Starve Together
239820.0,True,2,2015,Greenheart Games,Game Dev Tycoon
730.0,True,1,2015,Valve,Counter-Strike: Global Offensive
242720.0,True,2,2015,"Masangsoft, Inc.",GunZ 2: The Second Duel
212480.0,True,2,2014,,
212160.0,True,2,2014,Nexon,Vindictus
218620.0,True,1,2014,,
224480.0,True,1,2014,Young Horses,Octodad: Dadliest Catch
208090.0,True,2,2014,Edge of Reality,Loadout
218620.0,True,2,2014,,
107410.0,True,1,2015,Bohemia Interactive,Arma 3
219870.0,False,0,2013,,
252490.0,True,2,2014,Facepunch Studios,Rust
218620.0,True,2,2015,,
215470.0,True,2,2013,Lukewarm Media,Primal Carnage
730.0,True,2,2014,Valve,Counter-Strike: Global Offensive
570.0,True,2,2014,,
252950.0,True,2,2015,,
293010.0,False,2,2015,,
17410.0,True,2,2014,,
251170.0,True,2,2015,9heads Game Studios,Damned
203140.0,True,2,2013,,
570.0,True,1,2015,,
252490.0,True,2,2014,Facepunch Studios,Rust
218620.0,True,1,2015,,
730.0,True,2,2015,Valve,Counter-Strike: Global Offensive
105600.0,True,2,2014,Re-Logic,Terraria
440.0,True,2,2013,,
332800.0,True,2,2015,Scott Cawthon,Five Nights at Freddy's 2
22300.0,True,0,2015,Bethesda Game Studios,Fallout 3
319510.0,True,2,2014,Scott Cawthon,Five Nights at Freddy's
730.0,True,1,2015,Valve,Counter-Strike: Global Offensive
242720.0,True,0,2014,"Masangsoft, Inc.",GunZ 2: The Second Duel
570.0,True,0,2014,,
440.0,True,1,2013,,
268750.0,True,2,2014,SmashGames,Magicite
304930.0,True,2,2015,Smartly Dressed Games,Unturned
205100.0,True,2,2014,Arkane Studios,Dishonored
391720.0,True,2,2015,Bloober Team SA,Layers of Fear
251630.0,True,0,2014,Grip Games,The Impossible Game
620.0,True,2,2014,Valve,Portal 2
242920.0,True,2,2014,Shining Rock Software LLC,Banished
48000.0,True,2,2013,Playdead,LIMBO
223670.0,True,2,2013,,
263440.0,True,0,2014,,
440.0,True,2,2014,,
113400.0,True,2,2013,Reloaded Productions,APB Reloaded
730.0,True,2,2014,Valve,Counter-Strike: Global Offensive
57300.0,True,0,2013,Frictional Games,Amnesia: The Dark Descent
222750.0,True,2,2013,,
388090.0,True,0,2015,Scott Cawthon,Five Nights at Freddy's 4
224540.0,False,2,2015,,
234140.0,True,2,2015,"Avalanche Studios,Feral Interactive (Mac/Linux)",Mad Max
333930.0,False,0,2015,,
299360.0,False,2,2015,"Jagex,Artplant",Block N Load
51100.0,False,0,2014,,
227700.0,False,0,2015,,
12210.0,True,0,2015,,
346010.0,True,2,2015,Spiderling Studios,Besiege
440.0,True,2,2013,,
8930.0,True,2,2014,,
72850.0,True,2,2015,,
440.0,True,1,2013,,
440.0,True,2,2014,,
730.0,True,2,2014,Valve,Counter-Strike: Global Offensive
262750.0,True,2,2015,Nine Dots Studio,GoD Factory: Wingmen
220820.0,True,1,2014,Exor Studios,Zombie Driver HD
236390.0,True,2,2014,,
35450.0,True,2,2014,,
730.0,True,2,2014,Valve,Counter-Strike: Global Offensive
240.0,True,2,2014,Valve,Counter-Strike: Source
219640.0,True,0,2014,Torn Banner Studios,Chivalry: Medieval Warfare
70640.0,True,0,2014,Team17 Digital Ltd,Worms
113200.0,True,0,2015,Edmund McMillen and Florian Himsl,The Binding of Isaac
730.0,True,2,2015,Valve,Counter-Strike: Global Offensive
218330.0,True,1,2014,,
349700.0,False,0,2015,,
113200.0,True,2,2014,Edmund McMillen and Florian Himsl,The Binding of Isaac
230410.0,True,1,2014,Digital Extremes,Warframe
104900.0,True,2,2014,"Trek Industries, Inc",ORION: Prelude
212480.0,True,1,2013,,
230410.0,True,1,2013,Digital Extremes,Warframe
440.0,True,1,2014,,
570.0,False,2,2014,,
49520.0,True,2,2012,"Gearbox Software,Aspyr (Mac &amp; Linux)",Borderlands 2
34870.0,False,1,2014,,
4000.0,True,2,2014,Facepunch Studios,Garry's Mod
249130.0,True,2,2015,,
730.0,True,2,2015,Valve,Counter-Strike: Global Offensive
104900.0,True,1,2015,"Trek Industries, Inc",ORION: Prelude
200260.0,True,2,2013,,
35140.0,True,2,2013,,
730.0,True,2,2015,Valve,Counter-Strike: Global Offensive
730.0,False,0,2015,Valve,Counter-Strike: Global Offensive
203160.0,True,2,2014,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",Tomb Raider
220240.0,True,2,2013,,
240.0,True,2,2014,Valve,Counter-Strike: Source
43110.0,True,2,2014,,
224540.0,False,0,2014,,
238960.0,True,2,2013,,
4760.0,True,2,2013,,
203140.0,True,2,2013,,
4000.0,True,2,2014,Facepunch Studios,Garry's Mod
239030.0,True,0,2013,3909,"Papers, Please"
204300.0,True,2,2014,,
243870.0,True,2,2014,,
211500.0,True,2,2013,,
291480.0,True,2,2014,Crytek,Warface
240.0,False,2,2014,Valve,Counter-Strike: Source
440.0,True,1,2014,,
304930.0,True,2,2014,Smartly Dressed Games,Unturned
440.0,True,1,2013,,
330830.0,True,2,2015,Telltale Games,Tales from the Borderlands
310370.0,True,2,2015,"Fabio Ferrara,Davide Caio,Nicolò Azzolini,Antonio Carcagnì,Luigi Di Guida,Tommaso Vita",The Way of Life Free Edition
252490.0,True,2,2014,Facepunch Studios,Rust
239160.0,True,2,2014,"Eidos-Montréal,Feral Interactive (Mac)",Thief
302830.0,False,2,2015,Shumkov Dmitriy,BLOCKADE 3D
236370.0,True,1,2015,Zero Point Software,Interstellar Marines
8930.0,True,2,2014,,
221260.0,True,2,2014,Tomorrow Corporation,Little Inferno
4000.0,True,2,2013,Facepunch Studios,Garry's Mod
230290.0,True,2,2015,,
40700.0,True,2,2014,Amanita Design,Machinarium
218620.0,True,2,2013,,
209080.0,True,2,2013,Muse Games,Guns of Icarus Online
240.0,True,1,2013,Valve,Counter-Strike: Source
346110.0,True,2,2015,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",ARK: Survival Evolved
250900.0,True,2,2015,"Nicalis, Inc.",The Binding of Isaac: Rebirth
247580.0,True,0,2015,Ludosity,Magicka: Wizards of the Square Tablet
200210.0,True,2,2014,Wild Shadow Studios,Realm of the Mad God
204360.0,True,2,2015,,
219640.0,True,0,2015,Torn Banner Studios,Chivalry: Medieval Warfare
308420.0,True,2,2015,Milkstone Studios,Ziggurat
730.0,True,2,2015,Valve,Counter-Strike: Global Offensive
252490.0,True,2,2014,Facepunch Studios,Rust
4000.0,True,1,2015,Facepunch Studios,Garry's Mod
